track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
You're Not Punk,Weekend Nachos,0.0000013,0.369,57307,0.972,0.125,10,0.196,-4.302,0,0.0812,96.129,0.221
Tetema,Rayvanny,0.37,0.855,152607,0.841,0.00127,6,0.0545,-2.769,0,0.18,96.12,0.953
Metal Gods - Live from Battle Cry,Judas Priest,0.0000103,0.378,253867,0.891,0.0136,10,0.777,-4.735,1,0.0428,96.105,0.14
Metal Gods - Live from Battle Cry,Judas Priest,0.0000103,0.378,253867,0.891,0.0136,10,0.777,-4.735,1,0.0428,96.105,0.14
How Did I Get Here,ODESZA,0.371,0.71,131250,0.578,0.669,0,0.417,-6.205,0,0.0297,96.064,0.348
Look Back At It,A Boogie Wit da Hoodie,0.407,0.791,179449,0.587,0,3,0.148,-5.075,0,0.0413,96.057,0.536
Ayy Ladies,Travis Porter Featuring Tyga,0.096,0.905,211293,0.782,0,10,0.0623,-3.604,0,0.164,96.055,0.798
Dance Like We're Making Love,Ciara,0.063,0.721,256600,0.541,0.00000447,7,0.165,-8.623,0,0.0659,96.046,0.263
Mahiya Ve,Khiza,0.655,0.79,182500,0.68,0,2,0.0764,-4.298,0,0.0622,96.041,0.715
How to Screw up Your Future and Disappoint Your Loved Ones,Settle Your Scores,0.000204,0.524,251309,0.879,0,1,0.134,-4.403,1,0.0972,96.039,0.61
Find Your Love,Drake,0.0211,0.627,208947,0.614,0,6,0.0286,-6.006,0,0.17,96.038,0.758
Miss Me More,Kelsea Ballerini,0.014,0.643,192840,0.72,0,2,0.0834,-7.146,1,0.0527,96.028,0.491
Last Time That I Checc'd,Nipsey Hussle Featuring YG,0.0289,0.711,225573,0.746,0,1,0.371,-4.224,1,0.253,96.024,0.279
I'm Not Your Bitch,Steel Panther,0.00321,0.52,244519,0.944,0,1,0.171,-4.098,1,0.0575,96.022,0.362
Strut - Original Mix,Defunk,0.0161,0.675,227500,0.776,0.425,4,0.0988,-6.32,1,0.0604,96.021,0.864
Party In The U.S.A.,Miley Cyrus,0.00112,0.652,202067,0.698,0.000115,10,0.0886,-4.667,0,0.042,96.021,0.47
Set The Fire To The Third Bar,Snow Patrol Featuring Martha Wainwright,0.518,0.535,203613,0.379,0,11,0.0842,-7.059,0,0.0256,96.02,0.385
Pontoon,Little Big Town,0.413,0.721,212320,0.819,0,9,0.196,-5.715,1,0.0269,96.02,0.867
Keep Me In Mind,Zac Brown Band,0.159,0.684,214107,0.715,0,6,0.181,-6.132,1,0.0336,96.018,0.563
Used To Love You,Gwen Stefani,0.0183,0.623,227680,0.654,0.00000173,8,0.398,-5.408,1,0.0674,96.017,0.193
"Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri)",Dr Zeus,0.172,0.889,172360,0.879,0,6,0.792,-4.475,0,0.294,96.016,0.752
Glyph Hop,Timonkey,0.00129,0.657,225000,0.847,0.568,5,0.202,-8.249,0,0.0518,96.016,0.755
Rocketeer,Far*East Movement Featuring Ryan Tedder,0.181,0.664,211253,0.845,0,4,0.267,-6.115,0,0.0461,96.005,0.357
When The Curtain Falls,Greta Van Fleet,0.0297,0.535,222960,0.975,0.126,0,0.0482,-2.959,1,0.0647,96.004,0.689
The Big Bang,Katy Tiz,0.0143,0.797,159627,0.929,0,0,0.111,-2.959,0,0.0433,96.003,0.747
Here Tonight,Brett Young,0.0144,0.517,216533,0.776,0,11,0.113,-5.271,1,0.0362,96.002,0.448
This Is How We Do,Katy Perry,0.0203,0.69,204285,0.636,0,9,0.147,-6.028,0,0.0457,96,0.8
Hood Go Crazy,Tech N9Ne Featuring 2 Chainz & B.o.B,0.00714,0.912,225040,0.644,0,11,0.107,-6.632,1,0.287,96,0.492
Night Shift,Jon Pardi,0.0963,0.63,172253,0.754,0,2,0.268,-3.564,1,0.0284,95.999,0.73
Got It Bad,LEISURE,0.00839,0.793,205602,0.468,0.0786,11,0.0689,-10.054,1,0.0408,95.999,0.534
"Song Of The Sea (Lullaby) - From ""Song Of The Sea""",Nolwenn Leroy,0.635,0.325,227400,0.315,0.0000845,0,0.116,-10.898,1,0.0331,95.998,0.137
Victorius,Archipel,0.141,0.611,292780,0.627,0.00569,9,0.208,-8.923,1,0.0342,95.998,0.208
Blank Space,Taylor Swift,0.103,0.76,231827,0.703,0,5,0.0913,-5.412,1,0.054,95.997,0.57
Automatic,Miranda Lambert,0.0435,0.591,247827,0.703,0.00000234,10,0.145,-6.211,1,0.0256,95.993,0.402
Echame La Culpa,Luis Fonsi & Demi Lovato,0.0376,0.733,173720,0.892,0,0,0.137,-3.641,1,0.0417,95.989,0.675
T-Shirt,Thomas Rhett,0.0287,0.634,227693,0.862,0,2,0.0217,-5.337,1,0.0376,95.989,0.767
Brighter Than The Sun,Colbie Caillat,0.00952,0.629,231213,0.793,0.00000114,9,0.218,-5.942,1,0.0346,95.983,0.587
Good As Hell,Lizzo,0.256,0.682,159736,0.919,0,0,0.442,-3.18,0,0.0875,95.982,0.535
The Valley Runs Low,Joe Bonamassa,0.306,0.749,243733,0.546,0.0000184,2,0.127,-6.566,1,0.0239,95.981,0.601
I Wanna Make You Close Your Eyes,Dierks Bentley,0.104,0.599,239119,0.61,0.0000483,1,0.115,-5.745,1,0.0232,95.979,0.359
Country Song,Seether,0.00115,0.63,229720,0.86,0.00000119,0,0.231,-6.117,1,0.0327,95.978,0.911
Shape Of You,Ed Sheeran,0.581,0.825,233713,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,0.931
Beautiful Trauma,P!nk,0.0868,0.412,250053,0.619,0.00000255,7,0.4,-6.39,1,0.0725,95.977,0.234
Hey Daddy (Daddy's Home),Usher Featuring Plies,0.000176,0.59,224093,0.698,0,11,0.107,-4.262,1,0.0286,95.975,0.352
supine,Teodor Wolgers,0.993,0.533,208000,0.0608,0.88,6,0.109,-30.09,1,0.0283,95.974,0.527
Day One,Hans Zimmer,0.929,0.133,199423,0.017,0.964,9,0.0727,-27.781,0,0.0361,95.973,0.0619
It's You,Ali Gatie,0.374,0.732,212607,0.463,0,11,0.194,-6.972,0,0.0287,95.971,0.397
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",0.024,0.852,233787,0.693,0,1,0.11,-6.87,1,0.274,95.967,0.66
Laurie Kisses Amy,Alexandre Desplat,0.866,0.165,83413,0.29,0.955,0,0.108,-16.755,1,0.0399,95.963,0.134
Gold,Britt Nicole,0.0266,0.65,179334,0.819,0,8,0.348,-3.389,1,0.031,95.958,0.895
Mr. Know It All,Kelly Clarkson,0.0284,0.676,232520,0.807,0,5,0.0701,-5.131,1,0.029,95.956,0.443
Heart of Metal (Remix),Ultimatum,0.00499,0.599,279400,0.945,0.0000163,10,0.096,-4.182,0,0.0768,95.954,0.308
Too Long Apart,John Kane,0.1,0.669,283525,0.724,0,7,0.0782,-7.432,1,0.0245,95.951,0.668
Do It Again,Pia Mia Featuring Chris Brown & Tyga,0.0266,0.712,207747,0.564,0,8,0.0874,-6.527,1,0.047,95.95,0.411
The Blues Is Alive And Well,Buddy Guy,0.568,0.641,313547,0.539,0.00186,7,0.12,-5.69,0,0.0264,95.942,0.699
Ghostface X-mas,Ghostface Killah,0.282,0.716,183210,0.602,0,7,0.176,-7.074,1,0.285,95.942,0.492
Earth,Lil Dicky,0.639,0.694,281500,0.664,0,2,0.0929,-4.649,1,0.05,95.941,0.676
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",0.157,0.842,212500,0.801,0.00000482,8,0.0642,-4.167,0,0.228,95.881,0.617
Rock 'Til Dawn,リアムMAZE1981,0.00539,0.878,367280,0.757,0.00000136,2,0.0774,-7.239,1,0.0541,95.869,0.746
The Story of Hip Hop,The Books,0.286,0.793,270173,0.594,0.00375,7,0.188,-8.508,1,0.122,95.864,0.453
Je te veux,Erik Satie,0.996,0.406,335280,0.0376,0.934,0,0.105,-24.348,1,0.0387,95.835,0.203
Shallow,Lady Gaga & Bradley Cooper,0.371,0.572,215733,0.385,0,7,0.231,-6.362,1,0.0308,95.799,0.323
The Scarecrow (Live) - Recorded @ Wacken & Masters of Rock,Avantasia,0.00231,0.228,713178,0.955,0.000348,11,0.959,-5.447,0,0.102,95.796,0.123
Selfish,Future Featuring Rihanna,0.0303,0.415,251423,0.369,0.00000764,8,0.383,-10.044,1,0.0741,95.746,0.0913
Doom Funk,LX Sweat,0.406,0.364,208040,0.503,0.9,6,0.122,-18.607,1,0.346,95.718,0.422
All or Nothing,Guts,0.523,0.764,226920,0.778,0.0000178,0,0.317,-6.231,1,0.163,95.712,0.584
Satan's Son,Bane,0.00000205,0.315,126213,0.951,0.0000103,1,0.0917,-6.56,1,0.069,95.662,0.309
Iron Man (Live),Eric Dolphy,0.635,0.436,660467,0.493,0.00183,11,0.391,-12.204,0,0.0481,95.55,0.289
Vincent,Laura Fygi,0.918,0.47,240876,0.191,0,10,0.199,-13.681,1,0.038,95.515,0.422
The Fix,Nelly Featuring Jeremih,0.0485,0.812,173045,0.479,0,8,0.102,-6.47,1,0.0429,95.505,0.0873
Hit 'Em up Style,Carolina Chocolate Drops,0.778,0.577,236600,0.806,0,0,0.371,-6.521,1,0.0661,95.49,0.893
No Mediocre,T.I. Featuring Iggy Azalea,0.0826,0.78,201600,0.45,0,1,0.0809,-9.539,1,0.0465,95.486,0.178
Fifteen,Taylor Swift,0.067,0.556,294333,0.651,0,7,0.145,-4.396,1,0.0266,95.485,0.203
Watermelon Sugar,Harry Styles,0.122,0.548,174000,0.816,0,0,0.335,-4.209,1,0.0465,95.39,0.557
Punk Rock'll Change the World,Ripcordz,0.00942,0.269,183600,0.876,0.674,0,0.0268,-2.753,1,0.0543,95.376,0.41
Mrs. Right,Mindless Behavior Featuring Diggy,0.057,0.439,248187,0.753,0,0,0.1,-4.799,0,0.0932,95.339,0.538
Mambo in Miami,Cal Tjader,0.822,0.803,165747,0.434,0.872,10,0.0723,-15.834,1,0.0529,95.282,0.973
I Can't Get Enough,"benny blanco, Tainy, Selena Gomez & J Balvin",0.404,0.541,158027,0.468,0.00000365,10,0.358,-4.039,0,0.362,95.266,0.69
Ella Quiere Beber,Anuel AA & Romeo Santos,0.265,0.75,219357,0.665,0,8,0.0515,-3.083,1,0.124,95.239,0.697
Black Metal - Remastered,Hypocrisy,0.0404,0.283,178880,0.989,0.00154,2,0.74,-4.502,1,0.124,95.197,0.0437
Cryin' Like A Bitch!,Godsmack,0.0000719,0.543,201667,0.808,0.00336,10,0.114,-5.484,1,0.0407,95.19,0.472
Dust,Hans Zimmer,0.964,0.121,341396,0.123,0.696,4,0.103,-23.025,0,0.0443,95.182,0.0297
War of Independence,Living Death,0.00439,0.386,215640,0.884,0.918,9,0.314,-11.011,1,0.0583,95.175,0.231
La Bikina,Esquivel!,0.827,0.44,120280,0.247,0.681,4,0.12,-17.158,0,0.027,95.131,0.34
Shot Clock,Ella Mai,0.654,0.512,201609,0.512,0,4,0.148,-6.008,0,0.285,95.11,0.434
Meet Billy - Live,Genetic Control,0.000106,0.28,259520,0.9,0.00000107,3,0.474,-8.375,0,0.0554,95.092,0.49
Holding You Down (Goin In Circles),Jazmine Sullivan,0.082,0.724,216960,0.872,0,8,0.316,-2.706,0,0.14,95.09,0.783
Berzerk,Eminem,0.0217,0.739,238746,0.872,0,11,0.26,-4.059,0,0.333,95.084,0.684
Little Red Wagon,Miranda Lambert,0.0297,0.584,204387,0.813,0.000197,6,0.272,-7.221,1,0.0582,95.081,0.774
Friends,Marshmello & Anne-Marie,0.205,0.626,202621,0.88,0,9,0.128,-2.384,0,0.0504,95.079,0.534
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,0.0525,0.715,207333,0.655,0,0,0.115,-6.425,1,0.137,95.078,0.531
Heartache Medication,Jon Pardi,0.0361,0.621,209110,0.791,0,9,0.143,-3.343,1,0.0265,95.075,0.734
Staring At The Sun,Post Malone Featuring SZA,0.248,0.724,168280,0.772,0,6,0.308,-4.389,0,0.184,95.074,0.347
Faded,Tyga Featuring Lil Wayne,0.0103,0.831,206667,0.667,0,1,0.35,-8.438,1,0.188,95.073,0.339
Main Chick,Kid Ink Featuring Chris Brown,0.0393,0.775,197813,0.496,0,10,0.526,-5.652,1,0.0354,95.072,0.204
Apna Time Aayega,Ranveer Singh,0.0187,0.766,140463,0.618,0.000115,11,0.181,-8.552,0,0.124,95.054,0.513
Perfect,Ed Sheeran,0.163,0.599,263400,0.448,0,8,0.106,-6.312,1,0.0232,95.05,0.168
Failure of the Devout,Shadows Fall,0.0000206,0.272,325800,0.97,0.000394,2,0.0635,-5.175,1,0.149,95.047,0.413
Delicate,Taylor Swift,0.216,0.75,232253,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,0.0499
All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,0.023,0.689,210573,0.791,0,0,0.0526,-5.194,0,0.053,95.04,0.755
Row Row,Zeal & Ardor,0.000611,0.496,186027,0.881,0.000106,8,0.44,-7.266,1,0.055,95.04,0.344
Future Universal Histories,Solefald,0.00498,0.261,408125,0.925,0.00433,4,0.286,-4.691,0,0.144,95.031,0.212
Toot It And Boot It,YG,0.127,0.8,243747,0.536,0,7,0.106,-9.533,1,0.0893,95.03,0.247
Goodbye Town,Lady Antebellum,0.165,0.678,288800,0.72,0.00000573,4,0.114,-6.034,1,0.027,95.027,0.538
Upon a Christmas Night (Single Version),Michael Learns To Rock,0.0394,0.568,235000,0.564,0,9,0.146,-10.752,1,0.0275,95.025,0.687
Pants On The Ground,General Larry Platt,0.0295,0.836,210547,0.768,0,6,0.513,-5.47,0,0.0969,95.025,0.613
Funkin Lovely,Love & Light,0.00272,0.724,277234,0.679,0.133,4,0.146,-7.42,0,0.198,95.025,0.201
La Inconforme,Grupo G,0.132,0.894,190320,0.698,0.00291,1,0.125,-6.284,0,0.0451,95.021,0.622
Style,Taylor Swift,0.00256,0.598,231000,0.786,0.00143,2,0.117,-5.572,1,0.0382,95.021,0.456
Make Me Move,Culture Code,0.211,0.541,197053,0.65,0.000128,8,0.1,-4.665,0,0.0414,95.019,0.356
Is Anybody Out There?,K'Naan Featuring Nelly Furtado,0.0248,0.641,238747,0.87,0,0,0.291,-3.953,1,0.175,95.019,0.42
Is Your Kettle On?,Thomas Schumacher,0.0312,0.763,257280,0.447,0.0363,1,0.103,-11.89,1,0.0758,95.018,0.497
Is Your Kettle On?,Thomas Schumacher,0.0312,0.763,257280,0.447,0.0363,1,0.103,-11.89,1,0.0758,95.018,0.497
Medicine Man,The Hush Sound,0.00647,0.672,201240,0.643,0.000203,2,0.0765,-5.617,1,0.0285,95.018,0.525
Right There,Nicole Scherzinger Featuring 50 Cent,0.155,0.751,262253,0.799,0,7,0.427,-3.906,1,0.27,95.013,0.59
Shape Of You,Eat Your Heart Out,0.000188,0.549,236333,0.972,0.00000653,1,0.243,-4.104,0,0.0565,95.012,0.624
Hide Away,Daya,0.225,0.885,192376,0.801,0.00000165,11,0.0733,-4.716,0,0.0882,95.011,0.466
Closer,The Chainsmokers Featuring Halsey,0.414,0.748,244960,0.524,0,8,0.111,-5.599,1,0.0338,95.01,0.661
So Far So Good,Benny Sings,0.312,0.767,165893,0.371,0.0434,7,0.0809,-14.36,0,0.033,95.01,0.598
Animus,Novembers Doom,0.000131,0.486,398600,0.981,0.281,6,0.109,-4.592,1,0.0579,95.01,0.277
Motigbana,Olamide,0.387,0.855,237513,0.805,0.00154,7,0.0816,-5.484,1,0.129,95.008,0.604
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,0.214,0.746,206187,0.787,0,4,0.0669,-6.373,1,0.12,95.005,0.607
Perdendo A Linha,POCAH,0.428,0.78,280189,0.75,0.0000117,9,0.0691,-5.725,1,0.0939,95.004,0.76
Tropicana Fruit Juice,Ycee,0.416,0.82,245864,0.38,0.0000253,0,0.0952,-7.989,0,0.0502,95.004,0.647
Just Give Me A Reason,P!nk Featuring Nate Ruess,0.346,0.778,242733,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.002,0.441
Pelican - Original Mix,Samples,0.0117,0.746,232421,0.694,0.536,6,0.126,-5.453,0,0.0446,95.002,0.658
Dura,Daddy Yankee,0.174,0.783,200480,0.84,0,1,0.412,-3.416,1,0.051,95.001,0.839
Tip Of My Tongue,Kenny Chesney,0.0805,0.669,199413,0.559,0,5,0.0703,-5.003,1,0.0251,95.001,0.491
Kiss It Better,Rihanna,0.272,0.619,253080,0.806,0,3,0.0671,-4.8,0,0.0483,95,0.877
Offline,Diljit Dosanjh,0.629,0.731,197521,0.487,0,8,0.089,-7.63,0,0.0464,94.999,0.45
223's,YNW Melly & 9lokknine,0.0388,0.932,176640,0.547,0,0,0.0924,-7.787,0,0.333,94.998,0.695
Peg Nasha Je Peg Tu Paawe,Gippy Grewal,0.234,0.749,299807,0.942,0,6,0.121,-9.575,1,0.0565,94.997,0.85
Life feat Gift of Gab & Syreneiscreamy - Crazy Daylight Remix,Crazy Daylight,0.0377,0.582,192000,0.827,0.000193,0,0.0515,-4.57,0,0.183,94.997,0.881
Lemon,N*E*R*D & Rihanna,0.00214,0.916,219707,0.727,0.000145,1,0.118,-6.556,1,0.0861,94.997,0.201
枭雄,窒息,0.00108,0.517,255333,0.932,0.142,0,0.202,-3.648,0,0.0739,94.996,0.317
Touch and Go,Intervals,0.000105,0.447,261560,0.876,0.872,11,0.0421,-3.895,0,0.0822,94.993,0.407
Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,0.0619,0.781,235613,0.526,0,6,0.0457,-6.985,0,0.293,94.992,0.662
Ride 4 Me (feat. PnB Rock),Rosewood Bape,0.592,0.712,189467,0.655,0,6,0.122,-5.323,0,0.0686,94.991,0.721
"Hauli Hauli (From ""De De Pyaar De"")",Garry Sandhu,0.0212,0.705,209393,0.982,0.0000318,1,0.337,-3.376,1,0.0788,94.99,0.571
Good Life,OneRepublic,0.0771,0.634,253307,0.69,0,6,0.132,-7.804,1,0.052,94.988,0.645
If It's Love,Train,0.0108,0.628,239040,0.917,0.00000225,6,0.306,-3.489,1,0.144,94.988,0.638
"Take Me Home, Country Roads (Metal Version)",Leo,0.00479,0.599,246055,0.885,0.00145,2,0.112,-4.883,1,0.0373,94.985,0.42
The Witness Marks,Novembers Doom,0.0000347,0.493,284958,0.91,0.0361,3,0.336,-12.373,1,0.0335,94.985,0.152
"i'm in love with u, sorry",j'san,0.97,0.578,90316,0.288,0.633,5,0.125,-17.204,1,0.0589,94.983,0.276
Solid Stigma,Angerfist,0.193,0.372,192644,0.988,0.00291,1,0.0731,-0.897,1,0.411,94.983,0.314
Water Under The Bridge,Adele,0.0189,0.596,240427,0.838,0.0000154,5,0.108,-6.52,0,0.0704,94.982,0.472
Strip,Chris Brown Featuring Kevin K-MAC McCall,0.00863,0.803,167813,0.79,0,1,0.0441,-4.353,1,0.125,94.982,0.712
Plug Walk,Rich The Kid,0.202,0.876,175230,0.519,0,11,0.108,-6.531,1,0.143,94.981,0.158
Fancy,Iggy Azalea Featuring Charli XCX,0.0904,0.912,199938,0.716,0,10,0.0491,-4.141,0,0.0697,94.981,0.377
Ball,T.I. Featuring Lil Wayne,0.193,0.772,205360,0.885,0.00000948,1,0.0953,-4.736,1,0.0847,94.98,0.512
Momentum,The Hush Sound,0.221,0.531,212133,0.552,0,2,0.12,-9.721,0,0.0382,94.979,0.244
"Cello Suite No. 2 in D Minor, BWV 1008: VI. Gigue",Johann Sebastian Bach,0.912,0.442,155627,0.0469,0.809,0,0.101,-27.494,1,0.0383,94.978,0.643
Black Hole Metal,Black Crucifixion,0.000024,0.349,184547,0.959,0.75,10,0.358,-3.854,1,0.057,94.977,0.257
Black Hole Metal,Black Crucifixion,0.000024,0.349,184547,0.959,0.75,10,0.358,-3.854,1,0.057,94.977,0.257
All To Myself,Dan + Shay,0.208,0.646,169920,0.781,0,1,0.125,-4.616,1,0.0313,94.975,0.565
Lonely Child,YoungBoy Never Broke Again,0.294,0.584,217659,0.688,0,6,0.097,-4.427,0,0.431,94.971,0.628
Yellow Flicker Beat,Lorde,0.103,0.585,232507,0.61,0.000316,1,0.113,-8.388,1,0.0352,94.971,0.0598
My Girl,Dylan Scott,0.0353,0.652,197640,0.719,0,1,0.108,-7.251,1,0.033,94.969,0.24
Kush,Dr. Dre Featuring Snoop Dogg & Akon,0.000622,0.444,235120,0.866,0.0000472,7,0.105,-6.217,1,0.111,94.968,0.375
I Am the Beasts of Death,Winterwolf,0.00000864,0.164,285808,0.91,0.914,6,0.276,-10.353,1,0.0887,94.964,0.178
Roll the Dice,Wolfpack,0.00000307,0.407,131360,0.974,0.351,2,0.183,-4.599,1,0.0596,94.955,0.429
Rippin' You off Blind,Destruction,0.0000545,0.504,330933,0.974,0.0125,2,0.165,-2.976,1,0.102,94.951,0.494
Company,Justin Bieber,0.132,0.59,208120,0.797,0,4,0.0846,-4.901,0,0.0614,94.948,0.425
Slow Motion,Trey Songz,0.679,0.733,197854,0.408,0.0000392,7,0.11,-7.834,0,0.0388,94.947,0.291
Because I’m Me,The Avalanches,0.0491,0.472,252800,0.805,0.0162,8,0.337,-5.793,1,0.086,94.922,0.512
Dope,Tyga Featuring Rick Ross,0.0115,0.584,223080,0.531,0,0,0.126,-6.907,1,0.375,94.907,0.346
Father Christmas,Lord Kitchener,0.918,0.542,222667,0.498,0.00000169,7,0.217,-12.2,1,0.0405,94.899,0.817
Don't Go Breaking My Heart,Backstreet Boys,0.0218,0.541,215724,0.703,0,0,0.0964,-5.573,1,0.102,94.858,0.238
"The Haunting - Live @ Paramount Theatre, Huntington, New York",Testament,0.00000677,0.264,285960,0.984,0.876,8,0.479,-8.77,1,0.137,94.842,0.184
"The Haunting - Live @ Paramount Theatre, Huntington, New York",Testament,0.00000677,0.269,285960,0.984,0.876,8,0.479,-8.77,1,0.137,94.835,0.185
Missão Metal,Flageladör,0.000794,0.169,283133,0.939,0.000764,4,0.122,-6.5,1,0.0913,94.814,0.348
Lie,NF,0.161,0.513,209213,0.661,0,5,0.246,-6.419,1,0.24,94.791,0.179
Justice,Blazing Row,0.00021,0.184,318746,0.834,0.000699,11,0.0675,-9.925,0,0.0826,94.742,0.123
Down,Living Death,0.00878,0.488,272787,0.858,0.0000129,11,0.299,-10.148,0,0.0377,94.668,0.293
Otis,Jay Z Kanye West Featuring Otis Redding,0.552,0.755,178213,0.631,0,7,0.5,-4.751,0,0.302,94.571,0.433
Leave You Alone,Young Jeezy Featuring Ne-Yo,0.169,0.669,329187,0.662,0,11,0.345,-7.758,0,0.0446,94.531,0.471
Battements Jetes 2 (Quick),Tanya Gordon,0.983,0.636,47280,0.109,0.936,10,0.0948,-21.518,1,0.0789,94.518,0.964
KIKA,6ix9ine Featuring Tory Lanez,0.128,0.745,136032,0.715,0,1,0.182,-3.368,0,0.245,94.513,0.342
All of Us,Blindside,0.0149,0.507,211600,0.878,0.0000279,2,0.227,-3.027,0,0.0328,94.473,0.431
My Shining Hour,Bill Charlap Trio,0.63,0.523,449987,0.515,0.739,8,0.769,-15.417,1,0.0759,94.455,0.845
Servants of Metal,Stormwarrior,0.000347,0.2,294987,0.991,0.00241,8,0.109,-3.857,1,0.175,94.447,0.0898
Monster,Meek Mill,0.0103,0.67,170883,0.75,0,11,0.338,-4.954,1,0.205,94.405,0.529
Glint,Deafheaven,0.0000106,0.213,657005,0.966,0.878,7,0.142,-5.3,0,0.0863,94.388,0.143
Death Metal Rebels,Necrocurse,0.000972,0.329,222000,0.995,0.855,6,0.334,-2.836,1,0.069,94.355,0.0685
1985 (Intro To The Fall Off),J. Cole,0.147,0.678,190177,0.648,0,2,0.182,-5.892,1,0.445,94.336,0.635
Lust.,Kendrick Lamar,0.193,0.678,307880,0.562,0,3,0.104,-9.197,0,0.508,94.241,0.566
Hip Hop Dummy (feat. Bishop Lamont & Apathy),Slaine,0.00755,0.722,210019,0.604,0.00014,7,0.071,-8.678,1,0.306,94.141,0.431
Into the Night,Wolf and Willow,0.733,0.533,240788,0.257,0.00157,9,0.36,-17.473,1,0.0459,94.135,0.227
Cornfield Chase,Hans Zimmer,0.951,0.168,126960,0.226,0.983,9,0.0998,-16.457,0,0.0418,94.103,0.0477
After the Storm,Darrell Mansfield,0.0000365,0.48,284733,0.894,0.000211,2,0.335,-4.585,1,0.0272,94.086,0.369
Classic Man,Jidenna Featuring Roman GianArthur,0.185,0.79,226000,0.585,0,8,0.292,-6.058,1,0.0348,94.072,0.585
Heavy Eyes Ignite (Ambient),The American Dollar,0.215,0.125,267981,0.34,0.917,11,0.0946,-12.326,0,0.0308,94.06,0.0346
Tum Hi Ho,Arijit Singh,0.785,0.528,261974,0.449,0,5,0.122,-6.25,0,0.025,94.058,0.317
I Was Jack (You Were Diane),Jake Owen,0.0819,0.603,187027,0.866,0,6,0.0521,-3.541,1,0.0443,94.057,0.543
Transportin',Kodak Black,0.0319,0.804,169345,0.66,0,10,0.103,-4.86,0,0.0726,94.053,0.257
Just Can't Get Enough,The Black Eyed Peas,0.186,0.659,219427,0.628,0,0,0.105,-8.685,0,0.179,94.05,0.262
Nanã,Polo & Pan,0.191,0.685,190827,0.735,0.038,4,0.188,-6.337,0,0.0334,94.035,0.385
2 Reasons,Trey Songz Featuring T.I.,0.00135,0.734,197627,0.746,0,11,0.178,-5.088,1,0.0762,94.033,0.539
Felices Los 4,Maluma,0.213,0.766,230000,0.756,0,5,0.349,-5.861,1,0.132,94.027,0.716
Good Thing,Sage The Gemini Featuring Nick Jonas,0.0166,0.56,227120,0.719,0,4,0.11,-6.243,0,0.109,94.026,0.21
Breakeven,The Script,0.173,0.63,261427,0.698,0,10,0.0789,-4.51,1,0.0244,94.023,0.529
You'll Be In My Heart - Instrumental,Fred Mollin,0.987,0.636,90027,0.321,0.606,6,0.063,-12.241,1,0.0516,94.021,0.897
Nus Là-Bas,Tété,0.226,0.569,170206,0.649,0,6,0.238,-6.169,1,0.0348,94.021,0.57
MEGATRON,Nicki Minaj,0.128,0.893,190747,0.641,0.0000806,1,0.086,-3.051,1,0.272,94.017,0.771
Sin Pijama,Becky G + Natti Natasha,0.354,0.791,188560,0.745,0.0000293,11,0.104,-3.695,0,0.0464,94.014,0.82
All You Want,Deep Dive Corp.,0.0329,0.761,337021,0.477,0.907,0,0.0727,-11.151,1,0.0352,94.012,0.782
Que Te Vaya Bien,Grupo Jalado,0.495,0.822,217587,0.705,0.000012,7,0.115,-3.147,1,0.0373,94.011,0.938
Creep - Jazz Version,Bebo Best,0.162,0.67,234947,0.486,0.000541,7,0.308,-13.038,1,0.0261,94.01,0.474
Only Human,Jonas Brothers,0.108,0.795,183000,0.496,0,0,0.0645,-5.883,1,0.0722,94.01,0.874
El Dorado,Thomas Bergersen,0.0986,0.465,254181,0.798,0.864,0,0.167,-8.449,0,0.0429,94.008,0.364
My House,Flo Rida,0.0215,0.688,192191,0.702,0,7,0.128,-4.792,0,0.0499,94.006,0.74
Nunca Es Suficiente,Los Angeles Azules,0.398,0.789,266213,0.518,0,2,0.0891,-5.417,0,0.0406,94.001,0.78
Dedication,Nipsey Hussle Featuring Kendrick Lamar,0.431,0.512,245813,0.734,0,8,0.226,-5.448,0,0.438,93.995,0.168
Setting The World On Fire,Kenny Chesney Featuring P!nk,0.0171,0.61,217467,0.822,0.00000188,0,0.093,-4.422,1,0.0355,93.993,0.437
Next Time Its 3AM (feat. Nate Kenyon),Dirt Rock Empire,0.00808,0.607,157730,0.696,0,6,0.126,-7.29,1,0.0273,93.993,0.689
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,0.11,0.737,193227,0.86,0.00000194,8,0.0574,-2.652,0,0.0593,93.989,0.656
