track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Instinct - MXXWLL Edit,BB Diamond,0.282,0.763,164682,0.37,0,4,0.127,-16.247,0,0.513,114.081,0.283
Whole Lotta Lovin' - LeMarquis Remix,Mustard,0.409,0.784,226427,0.786,0.00000214,4,0.146,-6.822,0,0.232,120.043,0.544
Enough - Jengi Beats Remix,Wantigga,0.126,0.854,185085,0.723,0.000484,6,0.106,-5.457,1,0.192,117.985,0.359
Kiss It Better - KAYTRANADA Edition,Rihanna,0.0229,0.854,325307,0.498,0.000212,11,0.3,-7.922,0,0.332,108.049,0.343
Bedtime Story,GoldLink,0.166,0.784,163826,0.812,0.00000316,11,0.443,-7.944,1,0.258,115.064,0.395
Luh You,Anderson .Paak,0.0954,0.697,210720,0.719,0.00000193,7,0.0819,-5.805,1,0.353,117.051,0.662
Love For That,Mura Masa,0.61,0.628,191595,0.523,0.00609,5,0.12,-7.246,0,0.192,112.864,0.356
YOU'RE THE ONE,KAYTRANADA,0.0323,0.824,227707,0.396,0.00289,2,0.108,-9.663,1,0.332,118.053,0.252
Sober Thoughts - Chris McClenney Remix,GoldLink,0.0957,0.775,180000,0.719,0,5,0.0962,-8.613,0,0.447,107.677,0.853
January - Kaytranada Edition,Disclosure,0.0124,0.758,321770,0.625,0.00135,10,0.361,-9.693,0,0.45,119.931,0.672
Bruh,Jengi,0.00661,0.816,242143,0.531,0.00941,2,0.0856,-11.898,0,0.0606,111.971,0.328
Disappear,Christian Rich,0.498,0.835,232000,0.197,0,0,0.25,-14.931,0,0.27,108.122,0.389
Good Feeling - MXXWLL Remix,Jodie Abacus,0.27,0.741,194601,0.42,0.0000129,6,0.0837,-7.555,0,0.213,109.667,0.341
BREAKDANCE LESSON N.1,KAYTRANADA,0.00677,0.771,268080,0.786,0.901,10,0.705,-7.324,0,0.0648,119.961,0.19
Illuminate,Good Times Ahead,0.229,0.597,244619,0.832,0.00123,1,0.585,-5.959,1,0.182,104.665,0.766
Trouble - Jengi Beats Remix,OFFAIAH,0.387,0.704,174640,0.613,0.702,1,0.116,-7.738,0,0.0435,116.032,0.484
Start Again (feat. Andrea Cormier),Pomo,0.0251,0.594,246355,0.791,0.0224,7,0.0849,-6.179,0,0.332,214.516,0.8
We Want Love,Snacks,0.0893,0.932,207444,0.489,0.0000192,1,0.062,-9.039,0,0.49,112.12,0.726
ONE TOO MANY,KAYTRANADA,0.036,0.811,218240,0.665,0.00000526,1,0.185,-7.009,1,0.221,109.925,0.347
Wifeable (With Sax) feat. Xavier Omär,Masego,0.0502,0.973,176752,0.657,0.0000253,9,0.138,-7.233,1,0.0783,119.978,0.663
Unique - Louis Futon Remix,GoldLink,0.0039,0.641,254678,0.795,0.00000267,7,0.627,-5.294,1,0.299,114.993,0.457
Be Alright,Ariana Grande,0.169,0.813,179293,0.456,0.00000285,1,0.105,-7.667,0,0.0685,108.801,0.587
Firefly,Mura Masa,0.415,0.793,228000,0.449,0.00000202,10,0.0642,-9.243,1,0.136,109.982,0.46
We Go Back - Jarami Remix,CHINAH,0.0427,0.708,232331,0.504,0,7,0.18,-8.108,1,0.302,106.998,0.413
Warm Water - Snakehips Remix,BANKS,0.241,0.511,253585,0.678,0,4,0.0948,-6.858,0,0.869,212.137,0.405
Stay Lost - Cabu Remix,Joe Hertz,0.0471,0.572,226909,0.498,0.00000467,2,0.247,-10.484,0,0.431,109.192,0.549
73 Degrees (feat. Masego),Mars Today,0.00643,0.846,174573,0.668,0.501,9,0.128,-5.879,0,0.0427,121.006,0.576
Your Love,Tom Misch,0.277,0.861,254735,0.463,0.00332,5,0.0599,-9.22,1,0.118,116.038,0.261
TRACK UNO,KAYTRANADA,0.0126,0.843,344120,0.448,0.000944,0,0.0826,-10.398,1,0.316,119.564,0.172
Something Good (feat. Speelburg),Bondax,0.0879,0.687,184347,0.921,0.000097,8,0.313,-7.196,1,0.162,106.997,0.781
THE MOVE - prod. KAYTRANADA,Reva DeVito,0.0331,0.83,194783,0.374,0.34,9,0.0931,-9.875,0,0.0481,109.963,0.59
Put My Hands On You,DEAN,0.406,0.592,209173,0.657,0,10,0.115,-6.67,1,0.113,105.871,0.707
Stay Close,Barney Artist,0.317,0.869,156687,0.647,0.0000224,1,0.181,-8.547,0,0.349,110.135,0.325
Link Up,NxWorries,0.0871,0.656,211093,0.814,0.000375,1,0.173,-7.229,1,0.269,100.086,0.526
Good Together - Jarami Remix,HONNE,0.173,0.754,230519,0.504,0,5,0.146,-8.236,0,0.198,105.949,0.363
Dapper (feat. Anderson .Paak),Domo Genesis,0.0711,0.753,193093,0.594,0,1,0.391,-9.486,0,0.0816,112.568,0.562
Late Night - ROM Remix,GoldLink,0.675,0.732,153066,0.746,0.0000186,0,0.386,-6.435,1,0.146,102.999,0.561
Let Me Be (feat. Bo Saris),Bondax,0.746,0.719,225533,0.591,0,1,0.693,-7.158,0,0.183,90.026,0.758
Weight in Gold - Louis Futon,Gallant,0.209,0.363,241803,0.703,0,5,0.254,-5.033,0,0.275,179.313,0.335
Good Love (feat. Jay Prince),Brasstracks,0.378,0.605,192002,0.774,0.00000673,6,0.0438,-6.269,0,0.315,96.795,0.679
Redbone,Childish Gambino,0.192,0.745,326933,0.359,0.00628,1,0.138,-10.429,1,0.112,160.123,0.55
Blood On Me,Sampha,0.117,0.773,246952,0.518,0.0136,11,0.611,-8.188,1,0.145,104.024,0.642
Love$ick,Mura Masa,0.138,0.65,192155,0.776,0.00417,6,0.27,-5.059,1,0.139,88.89,0.772
All I See - Pomo Remix,Bondax,0.0134,0.71,237253,0.735,0.00112,10,0.216,-4.733,0,0.188,115.753,0.627
Me and Your Mama,Childish Gambino,0.00957,0.55,379227,0.451,0.0228,5,0.0712,-11.754,1,0.0363,117.951,0.247
Fall in Love,GoldLink,0.058,0.627,184571,0.837,0.000567,1,0.328,-7.162,1,0.36,105.105,0.504
The Sideshow (feat. Ernie Fresh),DJ Shadow,0.0275,0.82,208308,0.809,0.137,7,0.308,-8.283,1,0.196,101.015,0.284
This Christmas,Donny Hathaway,0.292,0.634,231173,0.645,0,5,0.246,-9.2,1,0.0376,93.05,0.677
Let It Snow,Boyz II Men,0.685,0.697,251133,0.409,0.0000283,0,0.114,-11.238,1,0.0369,124.382,0.542
Silent Night,The Temptations,0.558,0.503,362973,0.332,0.000815,0,0.387,-11.548,1,0.0264,131.715,0.379
Happy Holiday,Faith Evans,0.131,0.303,319147,0.582,0,1,0.489,-7.612,1,0.0474,74.814,0.432
Sleigh Ride,Tamar Braxton,0.196,0.715,117520,0.65,0,2,0.319,-5.615,1,0.163,89.949,0.51
Christmas Time Again,Ashanti,0.42,0.701,244720,0.378,0,1,0.0461,-7.693,1,0.0279,90.985,0.321
Deck the Halls / Silent Night,Whitney Houston,0.178,0.742,269867,0.668,0.00000207,5,0.107,-5.449,0,0.129,92.019,0.604
Joy To the World,Darlene McCoy,0.00313,0.579,280840,0.834,0.0000425,7,0.18,-5.668,1,0.0561,92.059,0.424
Have Yourself a Merry Little Christmas,Luther Vandross,0.542,0.424,304000,0.382,0.0000103,2,0.102,-8.754,1,0.0286,110.724,0.164
Winter Wonderland / Don't Worry Be Happy,Pentatonix,0.274,0.53,207853,0.398,0,6,0.0858,-8.506,1,0.0523,129.592,0.717
Give Love On Christmas Day,SWV,0.119,0.573,229640,0.679,0,10,0.0902,-5.123,1,0.0276,139.948,0.497
Do You Hear What I Hear,Gladys Knight & The Pips,0.748,0.539,237147,0.378,0,9,0.0967,-8.291,1,0.033,142.005,0.185
Merry Christmas All,The Salsoul Orchestra,0.11,0.641,197507,0.56,0,1,0.213,-9.881,1,0.0434,118.939,0.662
Little Drummer Boy (feat. Solange),Destiny's Child,0.166,0.684,216067,0.599,0.0000377,9,0.494,-5.538,1,0.394,162.981,0.4
I'm Dreaming of a Black Christmas,L. Young,0.257,0.737,219789,0.655,0.000273,1,0.0989,-8.651,1,0.0462,95.018,0.64
Merry Christmas (feat. D. Scott),Jermaine Hardsoul,0.175,0.485,298804,0.428,0,4,0.354,-10.169,1,0.0436,61.671,0.581
Celebrate,Jean Baylor,0.1,0.696,174000,0.828,0,6,0.195,-3.586,1,0.176,103.02,0.892
Baby It's Cold Outside (feat. Christina Aguilera),CeeLo Green,0.689,0.425,243067,0.378,0,5,0.0664,-5.819,0,0.0341,118.593,0.405
Baby It's Cold Outside,Ella Fitzgerald,0.929,0.768,163707,0.0797,0,10,0.125,-13.645,1,0.0563,113.261,0.607
Santa Baby,Eartha Kitt,0.969,0.722,211240,0.0767,0.00000148,1,0.127,-16.467,1,0.0551,84.854,0.484
Someday At Christmas,Stevie Wonder,0.722,0.383,170840,0.391,0,5,0.12,-10.386,1,0.031,99.7,0.213
"Christmas Ain't Christmas, New Years Ain't New Years Without The One You Love",The O'Jays,0.599,0.528,136360,0.433,0,3,0.457,-12.278,1,0.0385,129.977,0.722
Merry Christmas Baby - Remastered 2006,Lou Rawls,0.783,0.609,155453,0.416,0.0000236,10,0.374,-9.654,1,0.0581,98.033,0.545
Santa Claus Is Coming To Town,The Jackson 5,0.18,0.691,143507,0.66,0.000266,5,0.174,-8.161,1,0.0354,146.78,0.94
What Christmas Means To Me,Stevie Wonder,0.252,0.503,146733,0.689,0,0,0.0861,-5.047,1,0.0463,82.328,0.733
Merry Christmas Baby,B.B. King,0.65,0.538,236333,0.679,0.00273,2,0.124,-4.339,1,0.033,117.006,0.369
Winter Wonderland,Aretha Franklin,0.79,0.611,132107,0.359,0,7,0.391,-8.026,1,0.0253,106.274,0.568
All I Want for Christmas Is You,Mariah Carey,0.164,0.335,241107,0.625,0,7,0.0708,-7.462,1,0.0386,150.277,0.346
Jingle Bells,Ella Fitzgerald,0.73,0.688,142547,0.7,0,7,0.727,-6.295,1,0.0757,119.117,0.876
I Saw Mommy Kissing Santa Claus,The Jackson 5,0.133,0.582,182293,0.818,0.0000019,3,0.832,-5.364,1,0.0549,128.891,0.708
Back Door Santa,Clarence Carter,0.368,0.683,129240,0.473,0.0000204,5,0.313,-14.698,0,0.0307,103.849,0.966
Run Rudolph Run - Single Version,Chuck Berry,0.812,0.681,165733,0.715,0.00000943,7,0.0777,-10.609,0,0.0912,152.132,0.957
The Christmas Song,Nat King Cole,0.989,0.6,191267,0.0658,0.151,1,0.109,-15.907,1,0.0455,46.169,0.187
"What Christmas Means to Me - from ""The Best Man Holiday Original Motion Picture Soundtrack""",Fantasia,0.0348,0.679,144453,0.759,0,1,0.0663,-5.208,1,0.129,87.618,0.333
All Year,Terrace Martin,0.0761,0.693,311590,0.392,0,9,0.116,-13.466,0,0.0339,102.922,0.42
Rudolph The Red-Nosed Reindeer,The Temptations,0.0784,0.402,177533,0.557,0,0,0.305,-11.437,1,0.0298,94.049,0.454
My Favorite Things,The Supremes,0.0751,0.219,167600,0.456,0,4,0.258,-10.916,0,0.0311,81.863,0.309
I Want To Come Home For Christmas,Marvin Gaye,0.257,0.451,202733,0.446,0.00000445,6,0.103,-10.168,0,0.0321,89.459,0.567
The Christmas Song,Faith Evans,0.292,0.419,216360,0.541,0,8,0.354,-9.118,1,0.0543,127.259,0.244
Give Love On Christmas Day,Ledisi,0.37,0.522,234560,0.756,0,0,0.0865,-6.429,1,0.157,145.938,0.432
Have Yourself A Merry Little Christmas,Ledisi,0.591,0.586,264573,0.594,0.000365,5,0.137,-7.585,1,0.0775,149.79,0.381
What Are You Doing New Year's Eve?,Ledisi,0.818,0.53,186333,0.326,0.00000402,1,0.0919,-10.147,1,0.0327,111.831,0.229
White Christmas (feat. Clyde McPhatter & Bill Pinckney),The Drifters,0.821,0.538,160333,0.186,0.00000923,8,0.109,-10.351,1,0.048,126.82,0.468
Jingle Bells,Natalie Cole,0.534,0.529,214440,0.518,0,5,0.276,-8.332,1,0.134,168.735,0.776
Hark! the Herald Angels Sing,Take 6,0.821,0.368,160667,0.0323,0,3,0.142,-23.014,1,0.0341,87.479,0.64
Winter Wonderland,Lou Rawls,0.665,0.635,157187,0.571,0.0000248,0,0.0854,-8.461,1,0.066,142.07,0.435
The Christmas Song,Chaka Khan,0.675,0.436,242227,0.228,0.0000299,2,0.108,-12.5,1,0.0357,120.858,0.144
Merry Christmas Baby,India.Arie,0.343,0.544,214587,0.516,0,0,0.198,-6.363,1,0.0348,94.87,0.325
It's The Most Wonderful Time Of The Year,Toni Braxton,0.883,0.336,255920,0.339,0.0000471,5,0.113,-14.266,1,0.0332,179.75,0.207
Santa Claus Is Coming to Town,The Whispers,0.122,0.576,238200,0.561,0,2,0.0531,-14.122,1,0.0423,149.174,0.908
Silent Night,Boyz II Men,0.924,0.225,152333,0.121,0.0000167,2,0.128,-19.697,1,0.0375,117.105,0.071
Winter Wonderland,Alexander O'Neal,0.0802,0.551,196067,0.292,0,0,0.0811,-15.494,1,0.0383,78.158,0.582
Christmas (Baby Please Come Home),Darlene Love,0.392,0.343,166453,0.76,0.000388,3,0.0773,-7.146,1,0.0513,126.322,0.356
What Child Is This,Kelly Price,0.623,0.668,332042,0.525,0.000757,8,0.152,-9.081,1,0.218,150.19,0.586
Sleigh Ride,TLC,0.0252,0.772,223573,0.766,0.011,5,0.2,-8.96,0,0.0533,96.581,0.759
Have Yourself a Merry Little Christmas,The Whispers,0.0601,0.32,342520,0.421,0.00252,1,0.125,-8.306,1,0.0284,172.369,0.13
"Merry Christmas, Baby - Remastered",Charles Brown,0.968,0.552,173827,0.0858,0.0153,6,0.109,-21.025,1,0.0378,110.942,0.364
Gee Whiz Its Christmas,The Holiday Soul,0.353,0.785,160933,0.341,0.00000541,0,0.118,-10.32,1,0.0366,111.874,0.69
Have Yourself a Merry Little Christmas,Pentatonix,0.147,0.653,202560,0.415,0,0,0.0759,-7.489,1,0.0288,91.977,0.762
One Little Christmas Tree,Stevie Wonder,0.797,0.353,167413,0.354,0,10,0.582,-13.448,1,0.0575,90.563,0.71
Santa Claus Go Straight To The Ghetto,James Brown,0.481,0.666,181053,0.61,0,0,0.203,-6.101,1,0.0399,139.085,0.806
Frosty The Snowman,Ella Fitzgerald,0.763,0.57,133773,0.51,0,8,0.285,-8.148,1,0.057,76.919,0.841
Who Took The Merry Out Of Christmas - Single Version,The Staple Singers,0.249,0.599,149880,0.548,0.000933,8,0.271,-9.906,1,0.0608,101.641,0.81
Favorite Time Of Year,India.Arie,0.287,0.513,185747,0.699,0,1,0.118,-6.903,0,0.284,173.845,0.306
O Come All Ye Faithful,Kirk Franklin,0.42,0.605,318400,0.837,0.00000536,5,0.102,-6.631,0,0.0592,97.191,0.527
Man With The Bag,Jessie J,0.596,0.637,161973,0.707,0,7,0.363,-3.534,1,0.0906,141.242,0.72
Hey Santa Claus,The Moonglows,0.767,0.664,145493,0.434,0,1,0.319,-10.801,1,0.0349,151.727,0.674
"Silent Night, Holy Night",Bebe & Cece Winans,0.194,0.564,324160,0.563,0.000137,6,0.0394,-9.809,0,0.0291,152.163,0.709
Have Yourself A Merry Little Christmas - Remastered,Lou Rawls,0.66,0.474,221267,0.411,0,8,0.569,-7.56,1,0.0383,90.636,0.475
Rudolph The Red-Nosed Reindeer - Stereo,The Supremes,0.553,0.367,163533,0.501,0,0,0.0797,-8.324,1,0.0734,121.156,0.395
Please Come Home For Christmas,Charles Brown,0.755,0.485,166573,0.301,0.00000814,4,0.104,-14.518,1,0.0336,180.598,0.416
"Happy Holidays, Parts 1 & 2",Ohio Players,0.434,0.339,503093,0.602,0.0000225,11,0.0518,-12.926,0,0.0838,104.091,0.51
Jingle Baby,Stephanie Mills,0.0204,0.635,248067,0.832,0.00027,0,0.124,-8.249,0,0.0288,120.07,0.929
"Rudolph, The Red-Nosed Reindeer",Mary J. Blige,0.528,0.467,147413,0.572,0,7,0.0517,-5.617,1,0.103,140.904,0.591
That's What I Want For Christmas - Remastered 1992,Nancy Wilson,0.898,0.44,137547,0.121,0,10,0.0981,-12.865,1,0.0354,146.177,0.248
What Are You Doing New Year's Eve? - Remastered,Nancy Wilson,0.344,0.311,144933,0.192,0,6,0.0619,-14.745,1,0.0389,75.018,0.397
My Favorite Things (feat. Anita Baker),Cyrus Chestnut,0.865,0.359,223840,0.311,0.000005,8,0.104,-14.147,1,0.0459,82.231,0.483
Christmas Time Is Here,Six Minutes 'Til Sunrise,0.572,0.235,225861,0.386,0,5,0.0863,-8.93,1,0.028,78.757,0.0956
Merry Christmas Darlin',Six Minutes 'Til Sunrise,0.509,0.358,244131,0.501,0,4,0.469,-9.169,0,0.166,76.972,0.36
Soul Holidays,Sounds Of Blackness,0.391,0.6,360133,0.921,0.0000289,6,0.169,-4.683,1,0.0713,95.124,0.493
Video,India.Arie,0.111,0.652,249960,0.604,0.0000101,9,0.0409,-8.766,0,0.227,170.003,0.675
Future Love,Frank Mccomb,0.432,0.609,307733,0.684,0.000254,1,0.239,-10.133,1,0.0512,81.981,0.53
No More Rain (In This Cloud),Angie Stone,0.564,0.698,283701,0.662,0.00000138,10,0.0875,-7.997,1,0.087,141.639,0.81
Afro Blue,Robert Glasper Experiment,0.0291,0.775,307627,0.571,0.0882,8,0.0941,-8.097,1,0.0342,97.491,0.379
Just Friends (Sunny),Musiq Soulchild,0.404,0.754,251427,0.376,0,0,0.358,-7.561,1,0.204,95.018,0.554
Next Lifetime,Erykah Badu,0.129,0.643,386612,0.413,0.00105,8,0.095,-11.929,0,0.0564,130.026,0.339
Spring Summer Feeling,Jill Scott,0.301,0.677,289027,0.334,0,4,0.0778,-9.22,0,0.144,138.832,0.313
Fallin' in Love,Faith Evans,0.183,0.644,273720,0.665,0.000622,10,0.0954,-7.857,0,0.0456,92.928,0.824
I'll Wait (To Fall In Love),Anthony Hamilton,0.208,0.732,255253,0.583,0,0,0.0938,-5.513,1,0.0526,134.217,0.493
Honey,Erykah Badu,0.0454,0.575,270053,0.822,0.00378,4,0.0511,-8.133,0,0.263,175.995,0.501
Simple,India.Arie,0.0367,0.757,206467,0.458,0.0000296,3,0.0931,-5.365,0,0.155,90.997,0.731
I'm Cool - No Rap Version,Anthony Hamilton,0.0377,0.749,217080,0.518,0,1,0.376,-7.581,0,0.0987,75.994,0.575
It Never Rains (In Southern California),Tony! Toni! Toné!,0.27,0.718,302160,0.469,0,5,0.0469,-9.655,1,0.048,79.901,0.826
Move Love,Robert Glasper Experiment,0.324,0.589,198133,0.433,0.0000547,1,0.0698,-6,1,0.0458,99.875,0.343
Brown Skin,India.Arie,0.263,0.697,296107,0.445,0.00274,5,0.133,-7.081,1,0.0638,119.943,0.396
Whatever,Jill Scott,0.128,0.669,266693,0.557,0.000517,10,0.176,-8.451,0,0.274,170.093,0.741
Soul Sista,Bilal,0.538,0.706,318667,0.326,0.00000806,8,0.171,-10.45,0,0.116,145.976,0.705
Mary Go Round,Musiq Soulchild,0.305,0.554,221240,0.472,0.000492,0,0.119,-8.215,1,0.285,141.283,0.497
Fool of Me,Meshell Ndegeocello,0.772,0.44,212640,0.239,0.00304,7,0.0924,-17.042,1,0.0264,106.777,0.167
So Gone,Monica,0.176,0.618,242773,0.552,0,8,0.252,-6.863,1,0.0981,81.975,0.586
Anytime,Brian McKnight,0.0367,0.741,248240,0.437,0.00184,3,0.0496,-8.19,0,0.0314,129.896,0.533
Cross My Mind,Jill Scott,0.0312,0.878,284800,0.242,0.00163,5,0.133,-9.438,0,0.281,146.077,0.43
Can't Explain (42nd Street Happenstance),Jill Scott,0.186,0.734,279600,0.402,0,8,0.121,-9.581,1,0.0733,79.992,0.4
Gonna Be Alright (F.T.B.),Robert Glasper Experiment,0.221,0.471,370027,0.476,0.00000194,7,0.15,-6.995,0,0.159,90.896,0.188
Beyond the Stars,Jeff Bradshaw,0.661,0.402,324293,0.219,0.248,1,0.079,-19.019,1,0.0446,91.885,0.0673
Best Friend,Brandy,0.155,0.696,288840,0.49,0.000351,6,0.0563,-6.631,0,0.0347,179.825,0.557
Cruisin' - Carl Mackintosh Mix,D'Angelo,0.381,0.407,384667,0.525,0.000452,11,0.0816,-12.725,0,0.166,74.34,0.329
For Real,Amel Larrieux,0.32,0.595,226333,0.525,0,11,0.0419,-7.338,1,0.245,136.061,0.756
Lady,D'Angelo,0.14,0.815,346267,0.364,0.0255,8,0.121,-11.834,0,0.089,84.898,0.723
Molasses,Hiatus Kaiyote,0.185,0.554,289480,0.443,0.0000192,7,0.16,-7.461,0,0.211,83.892,0.483
Anything (feat. Next),Jaheim,0.0526,0.727,287427,0.38,0,5,0.144,-7.88,1,0.0455,105.736,0.431
Midnight Mischief,Jordan Rakei,0.184,0.637,322347,0.44,0.0000115,4,0.0918,-10.811,0,0.0895,83.109,0.44
Don't Let Me Be Lonely Tonight,David Sanborn,0.852,0.539,366413,0.279,0.000056,2,0.0787,-9.138,0,0.033,94.004,0.241
Charlene,Anthony Hamilton,0.536,0.556,246773,0.346,0,0,0.106,-9.809,0,0.311,123.869,0.451
Visions,Musiq Soulchild,0.47,0.457,334693,0.37,0,4,0.116,-9.703,0,0.03,125.814,0.179
Conflict Of A Man,ERIMAJ,0.00714,0.566,253787,0.675,0.00338,6,0.143,-8.904,1,0.0322,93.893,0.369
They Don't Know,Jon B.,0.588,0.699,274667,0.388,0.00000198,6,0.0658,-10.722,1,0.0531,125.858,0.566
Like A Star,Corinne Bailey Rae,0.715,0.605,243213,0.226,0.0001,2,0.35,-10.617,0,0.0347,122.713,0.142
Put Your Records On,Corinne Bailey Rae,0.167,0.739,215360,0.511,0.00000134,9,0.133,-7.844,1,0.0362,96.038,0.542
Till It Happens To You,Corinne Bailey Rae,0.789,0.659,278640,0.226,0.000113,1,0.0858,-11.787,0,0.0517,119.687,0.0705
Send Me Out (Prod. Kingdom),Kelela,0.29,0.672,252364,0.499,0.0000539,9,0.179,-8.438,1,0.0466,80.22,0.351
What Kind Of Man Would I Be,Mint Condition,0.314,0.651,264600,0.501,0,0,0.141,-8.914,0,0.0312,109.896,0.373
Come Close,Common,0.0844,0.711,275067,0.467,0.000108,1,0.0847,-9.413,1,0.208,86.752,0.7
Nothing Left to Say,Mint Condition,0.148,0.752,284760,0.558,0,0,0.134,-4.039,1,0.083,127.054,0.636
Matrimony: Maybe You - Remastered 2018,Maxwell,0.384,0.622,278067,0.572,0.0000117,1,0.523,-9.16,1,0.153,96.073,0.342
Emotional,Carl Thomas,0.544,0.548,271868,0.542,0,1,0.148,-8.435,0,0.0409,83.106,0.389
I Wish,Carl Thomas,0.0593,0.736,226760,0.666,0.0000382,1,0.107,-4.929,1,0.0337,89.824,0.224
Summer Rain,Carl Thomas,0.0972,0.667,232560,0.627,0.0000519,6,0.111,-10.488,0,0.0654,186.081,0.784
Ponta De Areia,Esperanza Spalding,0.384,0.552,336707,0.431,0.352,1,0.237,-13.926,1,0.0352,84.312,0.643
I Know You Know,Esperanza Spalding,0.737,0.578,225200,0.438,0.00877,2,0.097,-11.483,0,0.0696,89.083,0.79
Cuerpo Y Alma,Esperanza Spalding,0.519,0.387,481080,0.44,0.0152,8,0.0909,-11.158,1,0.0337,165.238,0.386
Precious,Esperanza Spalding,0.715,0.506,263507,0.33,0.0000506,2,0.0992,-12.584,1,0.0571,136.133,0.338
Closer,Goapele,0.462,0.714,229693,0.436,0.0117,1,0.107,-6.471,1,0.0342,93.025,0.372
Soon as I Get Home,Faith Evans,0.517,0.652,324280,0.498,0,11,0.149,-6.201,1,0.0416,120.144,0.321
You Used to Love Me,Faith Evans,0.247,0.702,269173,0.458,0.00000164,0,0.126,-8.195,1,0.035,89.271,0.678
Butterflies - Demo/Album Version,Floetry,0.264,0.708,243440,0.644,0,8,0.116,-4.825,1,0.238,89.968,0.662
Free Yourself,Fantasia,0.681,0.717,257427,0.449,0,5,0.0902,-9.688,0,0.0596,108.802,0.611
Ordinary People,John Legend,0.929,0.469,281467,0.132,0,10,0.0873,-14.001,1,0.0807,67.011,0.36
Just in Case,Jaheim,0.0618,0.78,263866,0.572,0,0,0.0495,-6.797,1,0.0951,100.999,0.695
"Sweet, Sweet Spirit",Gods Property,0.769,0.586,294227,0.507,0,5,0.172,-8.184,0,0.0389,119.77,0.388
Tell Me,Groove Theory,0.0355,0.8,236067,0.361,0.00000375,6,0.0668,-10.849,0,0.0635,93.059,0.887
Keep Tryin',Groove Theory,0.0997,0.634,260440,0.598,0.00035,2,0.298,-10.415,1,0.0962,83.082,0.729
Poetry,The RH Factor,0.199,0.757,348547,0.511,0.106,0,0.143,-10.43,1,0.143,90.009,0.398
How I Know,The RH Factor,0.409,0.671,296040,0.322,0.153,0,0.0886,-13.548,1,0.0427,93.901,0.41
Juicy,The RH Factor,0.596,0.606,394947,0.343,0.524,0,0.529,-12.022,1,0.0492,74.637,0.512
Tell Me,Dru Hill,0.477,0.651,253067,0.405,0,8,0.131,-8.397,0,0.036,130.236,0.551
I'll Go,Donell Jones,0.0188,0.744,241345,0.735,0.00016,10,0.0569,-6.514,0,0.0293,99.991,0.951
I Need You Now,Smokie Norful,0.729,0.339,251467,0.273,0,5,0.152,-9.945,0,0.0309,96.804,0.304
Sweet Misery,Amel Larrieux,0.411,0.593,267973,0.459,0.0108,8,0.399,-9.403,0,0.318,165.041,0.207
Infinite Possibilities,Amel Larrieux,0.196,0.546,258067,0.57,0.0000995,4,0.303,-10.289,0,0.0715,90.514,0.282
Where Would I Be (The Question),Kindred The Family Soul,0.436,0.423,286547,0.468,0.0058,6,0.0535,-8.191,0,0.0711,158.808,0.585
I'm So Into You,SWV,0.0624,0.85,278333,0.513,0.00249,7,0.0689,-10.663,1,0.0513,99.01,0.623
Halfcrazy - Album Version (Edited),Musiq Soulchild,0.462,0.412,254493,0.769,0.00000116,11,0.0485,-6.057,0,0.182,101.954,0.414
I Can't Stop Loving You,Kem,0.724,0.702,323920,0.297,0.00000306,3,0.124,-9.76,0,0.0445,141.193,0.123
Love Calls - Main,Kem,0.48,0.812,313373,0.526,0.00203,6,0.124,-9.347,0,0.0621,143.981,0.516
Angel (Live),Lalah Hathaway,0.369,0.567,342067,0.5,0.000055,11,0.53,-9.294,1,0.033,80.626,0.391
Fortunate,Maxwell,0.116,0.738,299200,0.357,0.00000151,10,0.26,-9.081,0,0.0593,126.143,0.34
You Know That I Love You,Donell Jones,0.136,0.767,260067,0.494,0.000277,6,0.0603,-5.349,1,0.0421,96.003,0.801
If You Love Me,Mint Condition,0.606,0.442,385720,0.585,0.0000585,6,0.185,-6.012,1,0.0305,118.736,0.233
"Hopeless (From the New Line Cinema Film, ""Love Jones"")",Dionne Farris,0.589,0.744,234640,0.385,0.0245,9,0.111,-10.23,1,0.0474,78.494,0.83
"The Sweetest Thing (feat. Lauryn Hill) - From the New Line Cinema film ""Love Jones""",Refugee Camp All-Stars,0.0159,0.609,292000,0.598,0.0000207,7,0.0749,-10.084,0,0.1,83.822,0.333
Sumthin' Sumthin' - (Mellosmoothe) [cut],Maxwell,0.929,0.341,253467,0.226,0.0203,6,0.0927,-15.614,1,0.0364,115.885,0.162
Never Enough,Groove Theory,0.0752,0.762,266573,0.521,0,10,0.063,-9.076,0,0.136,81.988,0.915
Gotta Find A Way,Frank Mccomb,0.356,0.734,308733,0.323,0.00000625,7,0.0701,-10.462,1,0.056,73.925,0.789
If This Is Love,Frank Mccomb,0.86,0.732,391373,0.349,0.000031,8,0.0737,-8.669,1,0.0308,93.843,0.339
The Wedding Song,Frank Mccomb,0.773,0.552,398733,0.367,0.0000115,1,0.132,-9.211,1,0.0332,116.002,0.312
All You Need Is Love,Frank Mccomb,0.882,0.634,190600,0.328,0.0000239,11,0.0903,-11.329,1,0.0597,108.085,0.21
Dance Tonight,Lucy Pearl,0.00637,0.787,221280,0.425,0.00169,10,0.196,-5.692,0,0.0641,99.225,0.711
